episode_id,symbol,side,family,source_id,source_kind,source_side,source_price,source_lower,source_upper,source_timeframe_minutes,source_semantic_weight,source_confluence_weight,source_confluence_count,source_confluence_kinds,source_confluence_timeframes,source_strength_ratio,source_defense_count,source_accumulated,line_slope_atr_per_hour,interaction_index,interaction_time_ns,confirmation_index,confirmation_time_ns,departure_index,departure_time_ns,touch_index,touch_time_ns,response_index,response_time_ns,location_kind,zone_lower,zone_upper,event_extreme,event_strength,event_outside_close_ratio,event_outside_volume_ratio,event_path_efficiency,event_activity_ratio,event_flow_signed,event_last_bar_flow_signed,event_volume_clock,event_consecutive_outside_closes,event_value_migration_atr,event_vwap,event_penetration_atr,response_kind,response_strength,response_flow_signed,response_activity_ratio,response_body_atr,response_delay_minutes,entry_limit,target_level_id,target_kind,target_structure_price,target_zone_lower,target_zone_upper,target_timeframe_minutes,target_semantic_weight,route_clarity,route_barrier_count,route_strongest_barrier_ratio,route_volume_congestion,structure_multiscale_trend_vote,arbitration_score,outcome,entry_index,entry_time_ns,resolution_index,resolution_time_ns,entry,stop,stop_fill,target,gross_rr,target_net_r,net_r,holding_minutes,mfe_r,mae_r,order_index,order_time_ns,fill_delay_minutes,entry_type,nav_before,nav_after,drawdown,diagnostic_role,diagnostic_period
CLR2:SOLUSDT:1754078880000000000:ccc7133319d93f59,SOLUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:LOW:1754078400000000000:c3f45befe29486d7,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,164.42,164.17729999999997,164.6627,240,211.06229388690988,211.06229388690988,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,240,3.704183907740855,6,True,0.0,87607,1754078880000000000,87610,1754079060000000000,87610,1754079060000000000,87662,1754082180000000000,87662,1754082180000000000,DIRECTIONAL_FVG,164.16,165.19,162.85,6.6138313751543,1.0,1.0,0.1351351351351309,11.048275611281062,0.3148406771147419,0.036678198939479,44.19310244512425,4,1.0462638075868274,163.79018239119284,4.243243243243173,ALIGNED_INITIATIVE,1.902638556669884,0.1714083069207458,2.15472971028641,1.0129870129870016,0.0,164.16,SOLUSDT:ACTIVE_POOL:LOW:1752710400000000000:29dff208f97ef1b9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,161.5,161.065,161.935,1440,229.0494220899075,1.0,0,0.0,0.6363882038989753,-0.6666666666666666,15.760087262972378,TARGET_FIRST,87664,1754082300000000000,87726.0,1.75408602e+18,164.16,165.20329999999998,165.2053,161.936,2.131697498322645,1.8598400590522512,1.8598400590522512,62.0,2.09350173185578,-0.5427597082589004,87663,1754082240000000000,1.0,DEFENDED_ZONE_LIMIT,0.7831995578144217,0.8268983351700798,-0.1731016648299201,dev,2025-08-01_2025-08-08
CLR2:BTCUSDT:1767282180000000000:dddb469e0a4fea81,BTCUSDT,SHORT,FAILED_AUCTION_REVERSAL,BTCUSDT:ACTIVE_POOL:HIGH:1767238200000000000:caf5cc9ca009bd98,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,88065.0,88058.466,88071.534,15,23.085019117425425,23.085019117425425,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,2.1404181660557757,4,True,0.0,87342,1767282180000000000,87343,1767282240000000000,87343,1767282240000000000,87346,1767282420000000000,87356,1767283020000000000,ORDER_BLOCK,87992.5,88026.3,88079.3,9.432515337419202,0.0,1.0,1.0,7.207678828683488,-0.464149844674836,0.3230426925744717,14.415357657366975,0,1.9383056563742709,88026.87161780108,0.8773006134965629,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.148327084911937,-0.2763683396192676,2.071699969868646,1.4085365853645715,10.0,87992.5,BTCUSDT:5m:LOW:c17467:s2:1767282600000000000,MINOR_ROUTE_STRUCTURE,87888.4,87884.95899999999,87891.841,5,2.290989035945335,1.0,0,0.0,0.4577399195715161,0.3333333333333333,15.73320835410686,TARGET_FIRST,87357,1767283080000000000,87371.0,1.76728392e+18,87992.5,88079.87925,88080.07925,87891.941,1.150833865019395,0.4381656635197992,0.4381656635197992,14.0,0.8323404354945126,-0.0958330775167007,87357,1767283080000000000,0.0,DEFENDED_ZONE_LIMIT,0.7485156815042296,0.7583548976114678,-0.2416451023885322,dev,2026-01-01_2026-01-08
CLR2:SOLUSDT:1762126260000000000:68d415ec2f490e55,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:HIGH:1762126200000000000:a1a85babee1d063e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,186.43,186.3329,186.4871,60,48.46335035704656,48.46335035704656,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,1.7010822653521114,6,True,0.0,89250,1762126260000000000,89260,1762126860000000000,89260,1762126860000000000,89261,1762126920000000000,89262,1762126980000000000,DIRECTIONAL_FVG,186.54,186.69,186.97,5.812304686311864,0.4545454545454545,0.6991865231041045,0.2470588235294227,3.024690865065492,0.102027963964675,0.0838476815954357,33.27159951572042,2,0.7919852656043316,186.5940180108566,3.9999999999997895,ALIGNED_INITIATIVE,3.528973073250857,0.08419298517248,4.881573721555565,2.3999999999998107,1.0,186.69,SOLUSDT:ACTIVE_POOL:HIGH:1762079400000000000:770a98bc43937263,ACCUMULATED_EQUAL_HIGH_LOW_POOL,187.84,187.7998,187.8802,15,19.612280969857384,1.0,0,0.0,0.4819614295060757,0.0,15.719567613821807,TARGET_FIRST,89265,1762127160000000000,89277.0,1.76212788e+18,186.69,186.53475,186.53275,187.7988,7.142028985507481,3.5917544765473344,3.5917544765473344,12.0,4.550912245123877,-0.1736989406536223,89263,1762127040000000000,2.0,DEFENDED_ZONE_LIMIT,0.6167306021640385,0.6831849491984311,-0.3168150508015689,dev,2025-11-01_2025-11-08
CLR2:XRPUSDT:1738937280000000000:3d281a5b5c7651f1,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:ACTIVE_POOL:HIGH:1738772100000000000:c0d64d5b614b751e,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.5281,2.526867,2.529333,15,20.35036284608756,20.35036284608756,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,2.346147450433101,3,True,0.0,95887,1738937280000000000,95891,1738937520000000000,95891,1738937520000000000,95895,1738937760000000000,95896,1738937820000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2.526867,2.529333,2.5392,8.000000000000169,0.2,0.6366585245307305,1.0,8.154646734403714,-0.0608834889338604,0.2678286034368468,40.77323367201857,0,0.3634130823075223,2.524486644310885,1.694656488549712,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.1473240617894285,-0.0365576753314353,3.538335544881229,1.0136986301370154,1.0,2.5269,XRPUSDT:ACTIVE_POOL:LOW:1738937700000000000:1f93be97aeeff2e7,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.3705,2.36921,2.37179,15,21.445346893441567,1.0,0,0.0,0.5901027114922109,-0.3333333333333333,15.639905395881073,TARGET_FIRST,95900,1738938060000000000,96270.0,1.73896026e+18,2.5269,2.53947825,2.53967825,2.37189,12.323653926420366,10.583747467839398,10.583747467839398,370.0,10.93210138651376,-0.7970608176213714,95897,1738937880000000000,3.0,DEFENDED_ZONE_LIMIT,0.4404064637151698,0.5802409875701358,-0.4197590124298642,dev,2025-02-01_2025-02-08
CLR2:SOLUSDT:1767553740000000000:6e289f13ac9e367f,SOLUSDT,LONG,FAILED_AUCTION_REVERSAL,SOLUSDT:ACTIVE_POOL:LOW:1767524400000000000:eb550dec4820733d,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,133.1,133.0559,133.14409999999998,60,59.24299583779196,59.24299583779196,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,60,2.3475855261595124,5,True,0.0,91868,1767553740000000000,91871,1767553920000000000,91871,1767553920000000000,91872,1767553980000000000,91874,1767554100000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,133.11,133.14409999999998,133.03,6.09523809523787,0.0,1.0,1.0,3.995642679187155,0.082005573292579,0.3309116437394174,15.98257071674862,0,0.5410799909792949,133.2009133990528,0.6666666666665765,ALIGNED_INITIATIVE,2.963079460195257,0.1269080723945909,3.1676606083009644,1.1818181818182991,2.0,133.144,SOLUSDT:5m:HIGH:c18369:s4:1767553800000000000,MINOR_ROUTE_STRUCTURE,134.27,134.2538,134.2862,5,4.076095064311075,1.0,0,0.0,0.5106271639295608,0.0,15.5907631234969,TARGET_FIRST,91878,1767554340000000000,91991.0,1.76756112e+18,133.144,133.02615,133.02415,134.2528,9.40857021637643,4.954769259480876,4.954769259480876,113.0,6.084767715987403,-0.159631251808274,91875,1767554160000000000,3.0,DEFENDED_ZONE_LIMIT,0.3764479796089857,0.4324043659237943,-0.5675956340762057,dev,2026-01-01_2026-01-08
CLR2:XRPUSDT:1767464640000000000:7c1c14b416949efd,XRPUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,XRPUSDT:ACTIVE_POOL:HIGH:1767464100000000000:0af6ee518e629611,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2.0046,2.004264,2.004936,15,11.337751776674262,11.337751776674262,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.3071038401461053,3,True,0.0,90383,1767464640000000000,90384,1767464700000000000,90384,1767464700000000000,90401,1767465720000000000,90404,1767465900000000000,DIRECTIONAL_FVG,2.0049,2.0063,2.0087,9.316897744617714,1.0,1.0,1.0,2.1636829219448663,0.1714796243271533,0.2728656482952331,4.327365843889733,2,2.1658604845945386,2.006885274436135,4.555555555555172,ALIGNED_INITIATIVE,1.6472916320951665,0.1950105381004063,0.7001391446202152,0.9999999999995066,3.0,2.0063,XRPUSDT:ACTIVE_POOL:HIGH:1767458700000000000:32cff0604655b16f,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.0104,2.01004,2.0107600000000003,15,21.859809852962503,1.0,0,0.0,0.4517346375346702,0.0,15.438005038499233,TARGET_FIRST,90410,1767466260000000000,90414.0,1.7674665e+18,2.0063,2.0047,2.0045,2.00994,2.2750000000001664,0.8855137021579584,0.8855137021579584,4.0,1.1549831278816185,-0.0624315204260296,90405,1767465960000000000,5.0,DEFENDED_ZONE_LIMIT,0.4495015073033113,0.4614426996190435,-0.5385573003809565,dev,2026-01-01_2026-01-08
CLR2:XRPUSDT:1762083840000000000:12b2cc44c7f0b1a9,XRPUSDT,SHORT,FAILED_AUCTION_REVERSAL,XRPUSDT:15m:HIGH:c5743:s4:1761944400000000000,DEFENDED_INTRADAY_SWING,HIGH,2.5534,2.552455,2.554345,15,4.937719445069291,4.937719445069291,1,DEFENDED_INTRADAY_SWING,15,2.850793650793605,1,False,0.0,88543,1762083840000000000,88548,1762084140000000000,88548,1762084140000000000,88551,1762084320000000000,88552,1762084380000000000,ORDER_BLOCK,2.5456,2.5464,2.5545,9.699539170507256,0.0,1.0,0.8709677419354354,8.524638896623312,-0.0404998976576107,0.0681406738582993,51.14783337973987,0,2.934551718142317,2.547319534493251,0.6285714285715156,ALIGNED_INITIATIVE,1.606005562001643,0.0532173984623129,2.167070060261423,0.7894736842106432,1.0,2.5456000000000003,XRPUSDT:ACTIVE_POOL:LOW:1762083900000000000:1a04758ace4091db,ACCUMULATED_EQUAL_HIGH_LOW_POOL,2.5082,2.508,2.508796,15,29.591370080032195,0.9884578486774298,1,0.0485038074872897,0.529228652914269,0.0,15.2675630828114,TARGET_FIRST,88580,1762086060000000000,88725.0,1.76209476e+18,2.5456000000000003,2.5547,2.5549,2.508896,4.033406593406775,3.219489959473619,3.219489959473619,145.0,3.50874977562958,-0.5051156489338008,88553,1762084440000000000,27.0,DEFENDED_ZONE_LIMIT,0.6142536534626856,0.6735811575594787,-0.3264188424405213,dev,2025-11-01_2025-11-08
CLR2:XRPUSDT:1738536120000000000:3945b6e0101922c8,XRPUSDT,LONG,FAILED_AUCTION_REVERSAL,XRPUSDT:60m:LOW:c1482:s2:1738530000000000000,EXTERNAL_SWING,LOW,2.5,2.496391,2.503609,60,12.618198900692986,12.618198900692986,1,EXTERNAL_SWING,60,3.642560266001668,1,False,0.0,89201,1738536120000000000,89202,1738536180000000000,89202,1738536180000000000,89230,1738537860000000000,89233,1738538040000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,2.496391,2.503609,2.4501,9.60344827586204,0.5,0.2551058325248047,1.0,10.790529760012,-0.0882794429382247,0.2100181495258145,21.581059520024,0,-1.4084035505094232,2.4872715188140906,4.301724137931019,ALIGNED_INITIATIVE,2.0807080959454627,0.0512965159002968,1.7594694980894336,1.2155172413793047,3.0,2.5036,XRPUSDT:5m:HIGH:c17843:s2:1738537800000000000,MINOR_ROUTE_STRUCTURE,2.5833,2.581218,2.585382,5,3.576590441932116,1.0,0,0.0,0.7361900322687409,-0.3333333333333333,15.085999664997065,TARGET_FIRST,89244,1738538700000000000,89276.0,1.73854062e+18,2.5036,2.4495995,2.4493995,2.581118,1.4355052268034496,1.3678998350313176,1.3678998350313176,32.0,1.4501326104699486,-0.5686093343149734,89234,1738538100000000000,10.0,DEFENDED_ZONE_LIMIT,0.654262027295357,0.6811109748714942,-0.3188890251285058,dev,2025-02-01_2025-02-08
CLR2:SOLUSDT:1722839100000000000:a958bb59e950d688,SOLUSDT,LONG,FAILED_AUCTION_REVERSAL,SOLUSDT:DIAGONAL:15:LOW:1722820500000000000:1722834900000000000:34f1a446d6c26215,DIAGONAL_SUPPORT,LOW,110.2735,109.77076,110.77624,15,9.614667267722226,9.614667267722226,1,DIAGONAL_SUPPORT,15,5.551030735188111,2,True,-2.109931292941931,92544,1722839100000000000,92547,1722839280000000000,92547,1722839280000000000,92548,1722839340000000000,92550,1722839460000000000,ORDER_BLOCK,111.42,115.099,109.162,8.617870722433437,0.0,1.0,1.0,5.996173429858166,-0.0787605628550905,0.0728344493986172,23.984693719432663,0,1.5549637156925082,112.61653955752207,0.9391634980988512,ALIGNED_INITIATIVE,2.7166956814907137,0.0263746716642363,2.565394806841655,1.7404703974046989,2.0,115.099,SOLUSDT:ACTIVE_POOL:HIGH:1722830400000000000:1758cb5871b37f8d,ACCUMULATED_EQUAL_HIGH_LOW_POOL,130.282,129.88015,130.39357,5,6.536600058608738,0.79244069289082,2,0.3138053549371326,0.6698929119485895,-0.3333333333333333,15.082447777101612,TARGET_FIRST,92555,1722839760000000000,93019.0,1.7228676e+18,115.099,109.1178125,109.1158125,129.87915,2.4711062811523625,2.430576646461886,2.430576646461886,464.0,2.439955929121008,-0.9238107416248672,92551,1722839520000000000,4.0,DEFENDED_ZONE_LIMIT,0.4582759956196903,0.4916922435973089,-0.5237245612554138,dev,2024-08-01_2024-08-08
CLR2:ETHUSDT:1738665780000000000:365f1bf456413833,ETHUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:HIGH:1738656900000000000:325a3ecbe6caf701,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,2733.0,2731.5663,2734.4337,15,18.893985594301117,18.893985594301117,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.4974005444995668,5,True,0.0,91362,1738665780000000000,91363,1738665840000000000,91363,1738665840000000000,91367,1738666080000000000,91368,1738666140000000000,DIRECTIONAL_FVG,2727.52,2735.7,2748.0,7.770693484563665,1.0,0.7538244931324196,1.0,4.775021214125056,0.3677572817325903,0.3162029906594693,9.550042428250112,2,1.3674890590749564,2740.4985139769974,3.3821871476888803,ALIGNED_INITIATIVE,2.030009409681825,0.0245938805931159,2.085501372154394,1.1454340473506175,1.0,2735.7000000000003,ETHUSDT:15m:HIGH:c6064:s4:1738646100000000000,DEFENDED_INTRADAY_SWING,2835.75,2834.5947,2836.9053,15,4.022711613320193,0.9034175193493365,1,0.4424073321879602,0.4745213857256751,0.0,15.058336507144915,TARGET_FIRST,91371,1738666320000000000,91530.0,1.73867586e+18,2735.7000000000003,2727.36425,2727.34425,2834.5847,11.862723810094757,9.523211555104478,9.523211555104478,159.0,9.656591835993805,-0.0944814815504989,91369,1738666200000000000,2.0,DEFENDED_ZONE_LIMIT,0.4910449967292827,0.6313347583371391,-0.3686652416628608,dev,2025-02-01_2025-02-08
CLR2:ETHUSDT:1767276240000000000:5320946d7831870c,ETHUSDT,LONG,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:LOW:1767255900000000000:4da5a19d28b63c27,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,2976.33,2976.2271,2976.6708000000003,5,10.156090043584651,10.156090043584651,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,5,1.631006003884496,4,True,0.0,87243,1767276240000000000,87245,1767276360000000000,87250,1767276660000000000,87256,1767277020000000000,87258,1767277140000000000,ORDER_BLOCK,2977.74,2980.1,2976.0,8.702702702701982,0.0,1.0,1.0,5.332552504684896,-0.1503296142489319,0.2882686909281102,15.997657514054689,0,2.598756327046264,2978.113109761511,0.5945945945943953,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.735778578236043,0.0014725384526344,1.1966246207629625,1.8558558558560037,2.0,2980.1,ETHUSDT:5m:HIGH:c17444:s2:1767275700000000000,MINOR_ROUTE_STRUCTURE,2984.55,2984.4246000000003,2984.6754,5,2.9488304962862806,1.0,0,0.0,0.375876588867597,0.3333333333333333,15.0170562120257,TARGET_FIRST,87260,1767277260000000000,87290.0,1.76727906e+18,2980.1,2975.9776,2975.9576,2984.4146,1.04662332621784,0.5013647824807324,0.5013647824807324,30.0,0.7548504602693422,-0.6424259236334455,87259,1767277200000000000,1.0,DEFENDED_ZONE_LIMIT,0.7374241268949281,0.7485156815042296,-0.2514843184957703,dev,2026-01-01_2026-01-08
CLR2:ETHUSDT:1762405920000000000:2eed4ecce32dfe47,ETHUSDT,SHORT,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:LOW:1762404300000000000:a105c980e33caecb,ACCUMULATED_EQUAL_HIGH_LOW_POOL,LOW,3427.19,3426.2138,3428.1662,15,9.430250489143669,9.430250489143669,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.0871923173745028,3,True,0.0,93911,1762405920000000000,93912,1762405980000000000,93912,1762405980000000000,93913,1762406040000000000,93915,1762406160000000000,DIRECTIONAL_FVG,3422.0,3429.52,3418.04,7.804102363177376,1.0,1.0,1.0,6.577911158620362,0.3650483665386121,0.0526163854825938,13.155822317240723,2,1.2463758978132071,3422.705251847656,3.2504440497335394,ALIGNED_INITIATIVE,2.430656812054741,0.1580051075581179,2.6555266173233543,0.952042628774346,2.0,3422.0,ETHUSDT:15m:LOW:c6249:s2:1762398000000000000,DEFENDED_INTRADAY_SWING,3390.65,3389.753,3391.547,15,2.821099475873035,1.0,0,0.0,0.5083924576917955,0.0,15.016880773635751,TARGET_FIRST,93922,1762406580000000000,93938.0,1.76240754e+18,3422.0,3429.62395,3429.64395,3391.557,3.993074456154508,2.895528292494401,2.895528292494401,16.0,3.054811774245201,-0.1722563353795398,93916,1762406220000000000,6.0,DEFENDED_ZONE_LIMIT,0.6651483200631491,0.7229269934465881,-0.2770730065534119,dev,2025-11-01_2025-11-08
CLR2:ETHUSDT:1762254420000000000:38a7056db824e02a,ETHUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:HIGH:1762254000000000000:6bbe2786d3f38732,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3501.42,3499.9134,3502.9266,15,11.717924161881363,11.717924161881363,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.3509330572969038,3,True,0.0,91386,1762254420000000000,91390,1762254660000000000,91390,1762254660000000000,91396,1762255020000000000,91398,1762255140000000000,DIRECTIONAL_FVG,3501.16,3507.0,3512.99,7.136310347849547,1.0,1.0,0.8085642317381778,3.347541594695989,0.1074174187100135,0.4747402369609811,16.737707973479942,5,1.241480508846872,3508.3953216414707,2.626560726447169,ALIGNED_INITIATIVE,2.924209102488441,0.1639107304892169,2.2924970949754724,1.6875000000000164,2.0,3507.0,ETHUSDT:ACTIVE_POOL:HIGH:1762243200000000000:3f7319a4a1d37600,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3530.69,3529.328,3532.052,15,19.487967167978216,1.0,0,0.0,0.6756807446329448,0.0,14.790010683162174,TARGET_FIRST,91406,1762255620000000000,91438.0,1.76225754e+18,3507.0,3501.004075,3500.984075,3529.318,3.7221946572045375,2.469436492002072,2.469436492002072,32.0,3.205076335472179,-0.1806841117639314,91399,1762255200000000000,7.0,DEFENDED_ZONE_LIMIT,0.523180528124139,0.5619393607657789,-0.4380606392342211,dev,2025-11-01_2025-11-08
CLR2:SOLUSDT:1762361280000000000:fce489ce0b27b727,SOLUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,SOLUSDT:ACTIVE_POOL:HIGH:1762360200000000000:2bdb7394c55558f9,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,160.43,160.3529,160.4939,15,18.765283658358584,18.765283658358584,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.7398969361572607,4,True,0.0,93167,1762361280000000000,93170,1762361460000000000,93170,1762361460000000000,93184,1762362300000000000,93186,1762362420000000000,DIRECTIONAL_FVG,160.75,160.89,161.34,7.37234133795545,0.75,0.6566654575887917,1.0,2.737203458532984,0.2630817489226195,0.3752815332136321,10.948813834131936,3,0.9412057620050645,160.76684967098146,3.137931034482833,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,1.8371403321855435,-0.0936557937098501,1.0989590257083743,1.275862068965568,2.0,160.89,SOLUSDT:5m:HIGH:c18337:s2:1762273200000000000,MINOR_ROUTE_STRUCTURE,162.3,162.23610000000002,162.3639,5,2.128170208226845,1.0,0,0.0,0.5255320524739884,0.0,14.6051106396243,TARGET_FIRST,93194,1762362900000000000,93208.0,1.76236374e+18,160.89,160.74055,160.73855,162.23510000000002,9.000334560053446,4.850334080152712,4.850334080152712,14.0,5.416722577912662,-0.3787917886653129,93187,1762362480000000000,7.0,DEFENDED_ZONE_LIMIT,0.640072871365467,0.7332098892184208,-0.2667901107815792,dev,2025-11-01_2025-11-08
CLR2:ETHUSDT:1754316180000000000:2f63e1f22b335fd1,ETHUSDT,LONG,ACCEPTED_AUCTION_CONTINUATION,ETHUSDT:ACTIVE_POOL:HIGH:1754066700000000000:edac30fed0059383,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3632.74,3630.2756,3634.2094,15,13.504556053693609,13.504556053693609,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.2521279256825664,4,True,0.0,91562,1754316180000000000,91563,1754316240000000000,91563,1754316240000000000,91605,1754318760000000000,91607,1754318880000000000,DIRECTIONAL_FVG,3623.67,3632.4,3644.84,7.405263588133996,1.0,0.5718884789751628,1.0,24.65168870880705,0.2380677115949948,0.1161459324574097,49.3033774176141,2,0.6008501448221624,3636.3153797576015,3.45221112696148,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,2.440343370362574,-0.0158626996038415,7.784030897680154,0.9719887955181068,2.0,3632.4,ETHUSDT:ACTIVE_POOL:HIGH:1754318700000000000:dd29d701443dc029,ACCUMULATED_EQUAL_HIGH_LOW_POOL,3674.84,3663.079,3679.5365,240,112.15566899618184,1.0,0,0.0,0.8219858222207155,0.3333333333333333,14.603757702504438,TARGET_FIRST,91611,1754319120000000000,91687.0,1.75432368e+18,3632.4,3623.4782,3623.4582,3663.069,3.4375350265641025,2.544414899462033,2.544414899462033,76.0,2.7813566802834395,-0.3780484808152394,91608,1754318940000000000,3.0,DEFENDED_ZONE_LIMIT,0.3965182416942927,0.426785449356556,-0.5732145506434441,dev,2025-08-01_2025-08-08
CLR2:ETHUSDT:1762108680000000000:196f9c37123af98d,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:HIGH:1762108200000000000:cf55f2bd8eb0c66c,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3863.58,3862.451,3864.4572,15,21.138300587621927,21.138300587621927,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.483924985968598,6,True,0.0,88957,1762108680000000000,88959,1762108800000000000,88959,1762108800000000000,88960,1762108860000000000,88972,1762109580000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3862.451,3864.35,3865.89,6.530547980463633,0.0,0.2437568680705761,1.0,2.7545103909031794,-0.3140926832447906,0.8836570829643507,8.263531172709538,0,-0.4018166081971053,3863.067788493583,1.504885993485226,ALIGNED_INITIATIVE,2.9041409228367168,0.1047527127822864,0.5942726569126505,2.1072555205044883,12.0,3862.45,ETHUSDT:5m:LOW:c17787:s2:1762108200000000000,MINOR_ROUTE_STRUCTURE,3853.52,3853.2371,3853.8029,5,2.986572313247647,1.0,0,0.0,0.5420402345622879,0.0,14.53551906489924,TARGET_FIRST,88973,1762109640000000000,89001.0,1.76211132e+18,3862.45,3865.9411,3865.9611,3853.8129,2.47403397210065,1.1411191046485016,1.1411191046485016,28.0,1.4943930781901675,-0.3426326433309362,88973,1762109640000000000,0.0,DEFENDED_ZONE_LIMIT,0.6533737228326943,0.6757410399606854,-0.3242589600393146,dev,2025-11-01_2025-11-08
CLR2:ETHUSDT:1722688140000000000:38d48d9389e27392,ETHUSDT,SHORT,FAILED_AUCTION_REVERSAL,ETHUSDT:ACTIVE_POOL:HIGH:1722637800000000000:b46bc929150c89d0,ACCUMULATED_EQUAL_HIGH_LOW_POOL,HIGH,3012.01,3011.0836000000004,3012.9364,15,12.420839959350168,12.420839959350168,1,ACCUMULATED_EQUAL_HIGH_LOW_POOL,15,1.4319706347874517,3,True,0.0,90028,1722688140000000000,90034,1722688500000000000,90034,1722688500000000000,90036,1722688620000000000,90038,1722688740000000000,TRANSFERRED_BOUNDARY_OB_OVERLAP,3011.43,3012.9364,3016.61,7.788938731887176,0.4285714285714285,0.0524478334601667,0.3516209476309183,5.691168894595721,-0.0050828689369958,0.3183605551304701,39.83818226217005,0,-1.0176303358763708,3012.8288360260285,2.6822157434399525,ADVERSE_FLOW_ABSORBED_THEN_CONTROL,1.926035654872631,-0.0092897192805758,2.4395185643001684,0.6504065040650125,2.0,3011.43,ETHUSDT:5m:LOW:c17990:s2:1722684300000000000,MINOR_ROUTE_STRUCTURE,2987.46,2987.2275,2987.6925,5,2.994922827441061,0.8334616906951618,1,0.6065466839111879,0.4713057645069863,0.0,14.422945229565109,TARGET_FIRST,90039,1722688800000000000,90200.0,1.72269846e+18,3011.43,3016.6758,3016.6958,2987.7025000000003,4.523142323382297,3.054006015020229,3.054006015020229,161.0,3.576253831814205,-0.364674860029588,90039,1722688800000000000,0.0,DEFENDED_ZONE_LIMIT,0.7263807679859847,0.7929319050247111,-0.2319301435441806,dev,2024-08-01_2024-08-08
