client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20231019-144350-001-140733232651416-40,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,32.248,FILLED,GTC,True,False,32.248,2d8ea65e-039a-4cc7-aa6d-a83198483272,1697726630000000000,1697726630000000000,['552.76619280 USDT'],BINANCE-1-40,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231019-144340-001-140733232651416-10,TAKER,T-7c4f1bf934823fe1-98049,28568.5,,,,,,,
O-20231020-023440-001-140733232651416-41,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,18.794,FILLED,GTC,False,False,18.794,65ce2c1f-7c5e-424e-a7c9-5137e84db4dd,1697769280000000001,1697769280000000001,['325.67821896 USDT'],BINANCE-1-41,NO_TRIGGER,OTO,OL-20231020-023440-001-140733232651416-11,"['O-20231020-023440-001-140733232651416-42', 'O-20231020-023440-001-140733232651416-43']",,,,,"['quote-resiliency-btcusdt-000038', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231020-023440-001-140733232651416-11,TAKER,T-3e5eb0a00c847bc9-108910,28881.4,,,,,,,
O-20231020-023440-001-140733232651416-42,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,18.794,CANCELED,GTC,True,False,0.000,c5923d12-610e-4622-9b0a-589457251f12,1697769280000000001,1697769280000000001,,BINANCE-1-42,NO_TRIGGER,OUO,OL-20231020-023440-001-140733232651416-11,['O-20231020-023440-001-140733232651416-43'],O-20231020-023440-001-140733232651416-41,,,,"['quote-resiliency-btcusdt-000038', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-023440-001-140733232651416-11,NO_LIQUIDITY_SIDE,,,28951.0,DEFAULT,,,,,
O-20231020-023440-001-140733232651416-43,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,18.794,CANCELED,GTC,True,False,0.000,d5b3f5e7-754d-454c-ae0f-5d4215108ebb,1697769280000000001,1697769280000000001,,BINANCE-1-43,NO_TRIGGER,OUO,OL-20231020-023440-001-140733232651416-11,['O-20231020-023440-001-140733232651416-42'],O-20231020-023440-001-140733232651416-41,,,,"['quote-resiliency-btcusdt-000038', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-023440-001-140733232651416-11,MAKER,,,,,,,,28436.8,False
O-20231020-023450-001-140733232651416-44,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,18.794,FILLED,GTC,True,False,18.794,74426622-7510-468c-89d9-37c81d9c9686,1697769290000000000,1697769290000000000,['325.71768636 USDT'],BINANCE-1-44,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-023440-001-140733232651416-11,TAKER,T-f0ab746050ca9459-108914,28884.9,,,,,,,
O-20231020-024600-001-140733232651416-45,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,9.066,FILLED,GTC,False,False,9.066,ffbc4cd8-debd-4e02-99cb-60286c3bdb8d,1697769960000000001,1697769960000000001,['157.74731208 USDT'],BINANCE-1-45,NO_TRIGGER,OTO,OL-20231020-024600-001-140733232651416-12,"['O-20231020-024600-001-140733232651416-46', 'O-20231020-024600-001-140733232651416-47']",,,,,"['quote-resiliency-btcusdt-000039', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231020-024600-001-140733232651416-12,TAKER,T-03c781cb371d99ea-109126,28999.8,,,,,,,
O-20231020-024600-001-140733232651416-46,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,9.066,CANCELED,GTC,True,False,0.000,3d23e0e0-ea5e-418f-ad94-92c1efa0147f,1697769960000000001,1697769960000000001,,BINANCE-1-46,NO_TRIGGER,OUO,OL-20231020-024600-001-140733232651416-12,['O-20231020-024600-001-140733232651416-47'],O-20231020-024600-001-140733232651416-45,,,,"['quote-resiliency-btcusdt-000039', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-024600-001-140733232651416-12,NO_LIQUIDITY_SIDE,,,29201.4,DEFAULT,,,,,
O-20231020-024600-001-140733232651416-47,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,9.066,CANCELED,GTC,True,False,0.000,0595c6b8-2ddf-4dd1-aa48-d09508a6116d,1697769960000000001,1697769960000000001,,BINANCE-1-47,NO_TRIGGER,OUO,OL-20231020-024600-001-140733232651416-12,['O-20231020-024600-001-140733232651416-46'],O-20231020-024600-001-140733232651416-45,,,,"['quote-resiliency-btcusdt-000039', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-024600-001-140733232651416-12,MAKER,,,,,,,,28436.8,False
O-20231020-024610-001-140733232651416-48,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,9.066,FILLED,GTC,True,False,9.066,64b82ba0-2b7f-4f7a-b47b-5d603d8550fd,1697769970000000000,1697769970000000000,['157.73588892 USDT'],BINANCE-1-48,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-024600-001-140733232651416-12,TAKER,T-47ef39036185c448-109131,28997.7,,,,,,,
O-20231020-074900-001-140733232651416-49,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,17.779,FILLED,GTC,False,False,17.779,2c9e7722-5e78-48c3-bd29-71e6a6610204,1697788140000000001,1697788140000000001,['312.78950280 USDT'],BINANCE-1-49,NO_TRIGGER,OTO,OL-20231020-074900-001-140733232651416-13,"['O-20231020-074900-001-140733232651416-50', 'O-20231020-074900-001-140733232651416-51']",,,,,"['quote-resiliency-btcusdt-000040', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231020-074900-001-140733232651416-13,TAKER,T-c6144a596f5860bb-114163,29322,,,,,,,
O-20231020-074900-001-140733232651416-50,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,17.779,CANCELED,GTC,True,False,0.000,51cf3b88-ed9b-49fb-abbe-3bdbf9f6e6c4,1697788140000000001,1697788140000000001,,BINANCE-1-50,NO_TRIGGER,OUO,OL-20231020-074900-001-140733232651416-13,['O-20231020-074900-001-140733232651416-51'],O-20231020-074900-001-140733232651416-49,,,,"['quote-resiliency-btcusdt-000040', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-074900-001-140733232651416-13,NO_LIQUIDITY_SIDE,,,29406.8,DEFAULT,,,,,
O-20231020-074900-001-140733232651416-51,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,17.779,CANCELED,GTC,True,False,0.000,5863cd90-c828-4b3d-bea8-541b5ad5be51,1697788140000000001,1697788140000000001,,BINANCE-1-51,NO_TRIGGER,OUO,OL-20231020-074900-001-140733232651416-13,['O-20231020-074900-001-140733232651416-50'],O-20231020-074900-001-140733232651416-49,,,,"['quote-resiliency-btcusdt-000040', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-074900-001-140733232651416-13,MAKER,,,,,,,,28560.0,False
O-20231020-074910-001-140733232651416-52,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,17.779,FILLED,GTC,True,False,17.779,c3216a27-bff8-455d-bf0b-cf1e6f51ff0e,1697788150000000000,1697788150000000000,['312.90471072 USDT'],BINANCE-1-52,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-074900-001-140733232651416-13,TAKER,T-77a59747bc1609b8-114168,29332.8,,,,,,,
O-20231020-081830-001-140733232651416-53,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,13.744,FILLED,GTC,False,False,13.744,8c61d31d-2bbd-4a03-b4da-fb4da6227aa4,1697789910000000001,1697789910000000001,['242.28253056 USDT'],BINANCE-1-53,NO_TRIGGER,OTO,OL-20231020-081830-001-140733232651416-14,"['O-20231020-081830-001-140733232651416-54', 'O-20231020-081830-001-140733232651416-55']",,,,,"['quote-resiliency-btcusdt-000041', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231020-081830-001-140733232651416-14,TAKER,T-16841f7729df886e-114701,29380.4,,,,,,,
O-20231020-081830-001-140733232651416-54,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,13.744,CANCELED,GTC,True,False,0.000,cbd690c1-39ae-471e-bedb-818b68f9be97,1697789910000000001,1697789910000000001,,BINANCE-1-54,NO_TRIGGER,OUO,OL-20231020-081830-001-140733232651416-14,['O-20231020-081830-001-140733232651416-55'],O-20231020-081830-001-140733232651416-53,,,,"['quote-resiliency-btcusdt-000041', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-081830-001-140733232651416-14,NO_LIQUIDITY_SIDE,,,29493.3,DEFAULT,,,,,
O-20231020-081830-001-140733232651416-55,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,13.744,CANCELED,GTC,True,False,0.000,0ce0bc14-1dd7-4c69-83d0-a410844b4f8c,1697789910000000001,1697789910000000001,,BINANCE-1-55,NO_TRIGGER,OUO,OL-20231020-081830-001-140733232651416-14,['O-20231020-081830-001-140733232651416-54'],O-20231020-081830-001-140733232651416-53,,,,"['quote-resiliency-btcusdt-000041', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-081830-001-140733232651416-14,MAKER,,,,,,,,29110.0,False
O-20231020-081840-001-140733232651416-56,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,13.744,FILLED,GTC,True,False,13.744,3651c917-4475-41d8-a7d6-820eeaa755e1,1697789920000000000,1697789920000000000,['242.44168608 USDT'],BINANCE-1-56,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-081830-001-140733232651416-14,TAKER,T-97dc58dd02338d31-114705,29399.7,,,,,,,
O-20231020-171010-001-140733232651416-57,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,19.169,FILLED,GTC,False,False,19.169,60b0e918-bb38-4a7f-ab1e-115a62054b75,1697821810000000001,1697821810000000001,['337.85247486 USDT'],BINANCE-1-57,NO_TRIGGER,OTO,OL-20231020-171010-001-140733232651416-15,"['O-20231020-171010-001-140733232651416-58', 'O-20231020-171010-001-140733232651416-59']",,,,,"['quote-resiliency-btcusdt-000042', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231020-171010-001-140733232651416-15,TAKER,T-bd33fb56f4b341c3-124191,29374.9,,,,,,,
O-20231020-171010-001-140733232651416-58,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,19.169,CANCELED,GTC,True,False,0.000,c59fde71-592b-4fa8-ae08-e57f7888f636,1697821810000000001,1697821810000000001,,BINANCE-1-58,NO_TRIGGER,OUO,OL-20231020-171010-001-140733232651416-15,['O-20231020-171010-001-140733232651416-59'],O-20231020-171010-001-140733232651416-57,,,,"['quote-resiliency-btcusdt-000042', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-171010-001-140733232651416-15,NO_LIQUIDITY_SIDE,,,29302.6,DEFAULT,,,,,
O-20231020-171010-001-140733232651416-59,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,LIMIT,19.169,CANCELED,GTC,True,False,0.000,21d0d979-84da-4170-9a40-e2aeaa1429e4,1697821810000000001,1697821810000000001,,BINANCE-1-59,NO_TRIGGER,OUO,OL-20231020-171010-001-140733232651416-15,['O-20231020-171010-001-140733232651416-58'],O-20231020-171010-001-140733232651416-57,,,,"['quote-resiliency-btcusdt-000042', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-171010-001-140733232651416-15,MAKER,,,,,,,,29900.0,False
O-20231020-171020-001-140733232651416-60,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,19.169,FILLED,GTC,True,False,19.169,2a45f5e6-289a-41a2-a8fa-5fd1eaf2d699,1697821820000000000,1697821820000000000,['337.87432752 USDT'],BINANCE-1-60,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-171010-001-140733232651416-15,TAKER,T-7ecd0d50b3f7d7f2-124196,29376.8,,,,,,,
O-20231021-144700-001-140733232651416-61,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,24.399,FILLED,GTC,False,False,24.399,015b86d5-c4c6-405d-bde0-4883678fcdc3,1697899620000000001,1697899620000000001,['436.69037412 USDT'],BINANCE-1-61,NO_TRIGGER,OTO,OL-20231021-144700-001-140733232651416-16,"['O-20231021-144700-001-140733232651416-62', 'O-20231021-144700-001-140733232651416-63']",,,,,"['quote-resiliency-btcusdt-000046', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231021-144700-001-140733232651416-16,TAKER,T-3929b5bfeb835c27-142241,29829.8,,,,,,,
O-20231021-144700-001-140733232651416-62,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,24.399,CANCELED,GTC,True,False,0.000,a34e612e-76d9-4caf-9e53-29cc84868f12,1697899620000000001,1697899620000000001,,BINANCE-1-62,NO_TRIGGER,OUO,OL-20231021-144700-001-140733232651416-16,['O-20231021-144700-001-140733232651416-63'],O-20231021-144700-001-140733232651416-61,,,,"['quote-resiliency-btcusdt-000046', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231021-144700-001-140733232651416-16,NO_LIQUIDITY_SIDE,,,29880.3,DEFAULT,,,,,
O-20231021-144700-001-140733232651416-63,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,24.399,CANCELED,GTC,True,False,0.000,797f6a5f-98db-41e1-b80b-0b21756c5af5,1697899620000000001,1697899620000000001,,BINANCE-1-63,NO_TRIGGER,OUO,OL-20231021-144700-001-140733232651416-16,['O-20231021-144700-001-140733232651416-62'],O-20231021-144700-001-140733232651416-61,,,,"['quote-resiliency-btcusdt-000046', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231021-144700-001-140733232651416-16,MAKER,,,,,,,,29614.1,False
O-20231021-144710-001-140733232651416-64,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,24.399,FILLED,GTC,True,False,24.399,3f0b1428-c7aa-4050-9d0c-b1a77a518b08,1697899630000000000,1697899630000000000,['436.90557330 USDT'],BINANCE-1-64,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231021-144700-001-140733232651416-16,TAKER,T-0fc3b1b894f94ea4-142244,29844.499999999996,,,,,,,
O-20231021-144830-001-140733232651416-65,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,SELL,MARKET,18.564,FILLED,GTC,False,False,18.564,9a264237-4f45-4b64-a666-6ac80ac2469e,1697899710000000001,1697899710000000001,['332.41440960 USDT'],BINANCE-1-65,NO_TRIGGER,OTO,OL-20231021-144830-001-140733232651416-17,"['O-20231021-144830-001-140733232651416-66', 'O-20231021-144830-001-140733232651416-67']",,,,,"['quote-resiliency-btcusdt-000047', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V3_QUOTE_CALLBACK_EXACT_FILL']",BINANCE-001,,P-20231021-144830-001-140733232651416-17,TAKER,T-1df135a13034bf43-142273,29844,,,,,,,
O-20231021-144830-001-140733232651416-66,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,18.564,CANCELED,GTC,True,False,0.000,16aaf254-075b-4d9e-9a1b-b1dc3b6db175,1697899710000000001,1697899710000000001,,BINANCE-1-66,NO_TRIGGER,OUO,OL-20231021-144830-001-140733232651416-17,['O-20231021-144830-001-140733232651416-67'],O-20231021-144830-001-140733232651416-65,,,,"['quote-resiliency-btcusdt-000047', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231021-144830-001-140733232651416-17,NO_LIQUIDITY_SIDE,,,29911.1,DEFAULT,,,,,
O-20231021-144830-001-140733232651416-67,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,LIMIT,18.564,CANCELED,GTC,True,False,0.000,8a93fb21-6895-4a1d-a104-ebb5874b3b4f,1697899710000000001,1697899710000000001,,BINANCE-1-67,NO_TRIGGER,OUO,OL-20231021-144830-001-140733232651416-17,['O-20231021-144830-001-140733232651416-66'],O-20231021-144830-001-140733232651416-65,,,,"['quote-resiliency-btcusdt-000047', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231021-144830-001-140733232651416-17,MAKER,,,,,,,,29614.1,False
O-20231021-144840-001-140733232651416-68,TRADER-001,DataActor-140733232651416,BTCUSDT-PERP.BINANCE,BUY,MARKET,18.564,FILLED,GTC,True,False,18.564,ffb5dc44-6288-4017-8506-e8f25fc5f9c1,1697899720000000000,1697899720000000000,['332.30302560 USDT'],BINANCE-1-68,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231021-144830-001-140733232651416-17,TAKER,T-f2a11746630d7c8c-142277,29834,,,,,,,
