event_ts,entry_ts,exit_ts,symbol,route,direction,horizon_minutes,route_priority,ten_second_imbalance,imbalance_threshold,confirmation_return,confirmation_pressure,confirmation_body_fraction,recent_flow_direction_agreement,public_state_direction,entry_price,event_minute_high,event_minute_low,outcome_origin,rank_value,gross_return
2026-07-03 22:45:00+00:00,2026-07-03 22:46:00+00:00,2026-07-04 02:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7510371452368392,0.7076407914567947,0.00013576583109453644,0.46707022686042454,0.9883720930225869,0.6666666666666666,0.0,62616.3,62616.3,62594.4,EVENT_MINUTE_FINAL_TRADE,2.5714480661502463,-0.001894075504301651
2026-07-03 23:30:00+00:00,2026-07-03 23:31:00+00:00,2026-07-04 03:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9074502333066541,0.7119224263059942,0.00020121238446257905,0.5106476486911393,0.8630136986301233,0.6666666666666666,0.0,62633.0,62633.0,62602.7,EVENT_MINUTE_FINAL_TRADE,2.9511909337919144,-0.001724330624431225
2026-07-10 04:15:00+00:00,2026-07-10 04:16:00+00:00,2026-07-10 08:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7607833630872716,0.7066256464467446,-0.00029870166428436207,-0.5414162295309566,1.0,0.5,0.0,63924.3,63949.1,63924.3,EVENT_MINUTE_FINAL_TRADE,2.6917140705299296,-0.0019225865594147962
2026-07-10 07:30:00+00:00,2026-07-10 07:31:00+00:00,2026-07-10 11:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8053201834883574,0.7066256464467446,-0.00014390717361612015,-0.5097148225424648,0.9892473118281084,0.5,0.0,63920.9,63939.6,63920.9,EVENT_MINUTE_FINAL_TRADE,2.7369776475324645,-0.00698206689830716
2026-07-10 08:15:00+00:00,2026-07-10 08:16:00+00:00,2026-07-10 12:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8157247221288593,0.7076407914567947,0.00045768449136884826,0.5777020511037856,0.8746268656715115,0.5,0.0,64047.2,64051.3,63999.8,EVENT_MINUTE_FINAL_TRADE,2.8714368061893687,0.0053335664947102845
2026-07-10 10:15:00+00:00,2026-07-10 10:16:00+00:00,2026-07-10 14:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7074005833717014,0.7040765511897111,0.00022248083242071282,0.3940998489769394,0.9930555555556573,0.75,1.0,64289.5,64289.5,64275.1,EVENT_MINUTE_FINAL_TRADE,2.423034685384751,-0.0015150218931552217
2026-07-10 16:45:00+00:00,2026-07-10 16:46:00+00:00,2026-07-10 20:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7850652251268974,0.6942680334142449,-0.00019555755806499597,-0.33949587517336344,0.3654970760234229,0.3333333333333333,0.0,63907.3,63924.6,63890.4,EVENT_MINUTE_FINAL_TRADE,2.536790005132896,0.0010405697001750758
2026-07-10 18:00:00+00:00,2026-07-10 18:01:00+00:00,2026-07-10 22:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8198926559882063,0.6974140681094243,0.0009260898792951,0.5816480195825879,0.9351265822785085,0.5,0.0,63875.8,63879.8,63804.1,EVENT_MINUTE_FINAL_TRADE,2.968286972497064,0.0018395072938421908
2026-07-10 20:15:00+00:00,2026-07-10 20:16:00+00:00,2026-07-11 00:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8509416347547846,0.700485466296572,-0.0001426108760381739,-0.5534659555109394,0.9891304347827634,0.5,0.0,63800.9,63810.1,63800.9,EVENT_MINUTE_FINAL_TRADE,2.904456661992395,-0.0035516740359462506
2026-07-10 20:45:00+00:00,2026-07-10 20:46:00+00:00,2026-07-11 00:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9594556982455517,0.7017077259167327,-0.00014408770555984773,-0.6624665754790224,0.978723404254858,0.5833333333333334,-1.0,63840.8,63862.6,63840.7,EVENT_MINUTE_FINAL_TRADE,3.292817289276484,-0.003652836430621198
2026-07-17 04:00:00+00:00,2026-07-17 04:01:00+00:00,2026-07-17 08:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9243077422081069,0.700485466296572,-0.0002565955283112542,-0.04180248312308288,0.5062111801241338,0.6666666666666666,0.0,63507.8,63538.1,63491.9,EVENT_MINUTE_FINAL_TRADE,2.408542320745266,0.011617470609909364
2026-07-17 04:45:00+00:00,2026-07-17 04:46:00+00:00,2026-07-17 08:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9104744466192713,0.700485466296572,0.0011581095240720263,0.5022500884410988,1.0,0.3333333333333333,-1.0,63539.0,63539.0,63455.4,EVENT_MINUTE_FINAL_TRADE,3.1031174830097523,-0.011567698578825558
2026-07-17 05:00:00+00:00,2026-07-17 05:01:00+00:00,2026-07-17 09:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9284010856919586,0.7017077259167327,-5.5186332710510655e-05,-0.07705509153230206,0.2777777777778099,0.6666666666666666,-1.0,63418.0,63460.1,63418.0,EVENT_MINUTE_FINAL_TRADE,2.4323094706360484,0.0086048125137973
2026-07-17 08:45:00+00:00,2026-07-17 08:46:00+00:00,2026-07-17 12:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9011252573371549,0.6981719417967235,0.0006054233183570012,0.690219219593488,0.9595959595959949,0.3333333333333333,0.0,62804.0,62805.5,62760.2,EVENT_MINUTE_FINAL_TRADE,3.2596947243505334,0.004125533405515469
2026-07-17 11:00:00+00:00,2026-07-17 11:01:00+00:00,2026-07-17 15:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.6984944679293057,0.6908356108118626,0.0002470426148510896,0.40454824847775295,0.7393364928909772,0.3333333333333333,0.0,63162.6,63168.1,63146.9,EVENT_MINUTE_FINAL_TRADE,2.4450977278225614,-0.00117791224553776
2026-07-17 12:45:00+00:00,2026-07-17 12:46:00+00:00,2026-07-17 16:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.823897769687244,0.6887134910097754,-0.0003043642987019535,-0.5172275329224152,0.9896907216496353,0.3333333333333333,0.0,63063.1,63088.1,63063.0,EVENT_MINUTE_FINAL_TRADE,2.8514475232663257,-0.007278424308351461
2026-07-17 18:15:00+00:00,2026-07-17 18:16:00+00:00,2026-07-17 22:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8939630403643233,0.6827334485625307,-0.0003014245040943164,-0.42603946196097,0.5920245398774163,0.3333333333333333,0.0,64010.0,64056.8,64000.8,EVENT_MINUTE_FINAL_TRADE,2.906707240500684,-0.0002843305733479795
2026-07-24 03:15:00+00:00,2026-07-24 03:16:00+00:00,2026-07-24 07:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7127014306040125,0.6859503870193416,0.0008821732091959245,0.5781232096115296,0.750977835723608,0.5,1.0,65350.9,65370.0,65293.3,EVENT_MINUTE_FINAL_TRADE,2.7313253297275173,0.005386306845047262
2026-07-24 04:15:00+00:00,2026-07-24 04:16:00+00:00,2026-07-24 08:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7020285603532299,0.6848923757521668,-0.0002386930636713025,-0.041114158806372814,0.6902654867256438,0.4166666666666667,1.0,65340.3,65361.9,65338.9,EVENT_MINUTE_FINAL_TRADE,2.0916296272602843,-0.0009641829009050529
2026-07-24 05:00:00+00:00,2026-07-24 05:01:00+00:00,2026-07-24 09:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8692459896979138,0.6859503870193416,-0.00019918517939687685,-0.7140163812912543,1.0,0.5,1.0,65252.9,65284.8,65252.9,EVENT_MINUTE_FINAL_TRADE,3.19726672085288,-0.0004566846837457117
2026-07-24 11:45:00+00:00,2026-07-24 11:46:00+00:00,2026-07-24 15:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8256293359285635,0.6829538628467516,-0.00042208782507702214,-0.3253558285458201,1.0,0.6666666666666666,0.0,64888.0,64922.9,64888.0,EVENT_MINUTE_FINAL_TRADE,2.6532616961226316,0.011669337936136115
2026-08-01 20:00:00+00:00,2026-08-01 20:01:00+00:00,2026-08-02 00:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8991764798455927,0.7037029479414066,-0.00024810956518395155,-0.05455768137012584,0.6709956709957132,0.5,0.0,62456.9,62502.1,62456.9,EVENT_MINUTE_FINAL_TRADE,2.3791940123478694,-0.00570153177631294
2026-08-01 21:00:00+00:00,2026-08-01 21:01:00+00:00,2026-08-02 01:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8623065730406485,0.7048554454954674,0.0005284846859188175,0.7456181584307184,0.9969879518072725,0.3333333333333333,0.0,62665.0,62665.0,62631.8,EVENT_MINUTE_FINAL_TRADE,3.200209424197185,0.0024415542966569337
2026-08-02 03:15:00+00:00,2026-08-02 03:16:00+00:00,2026-08-02 07:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8889890577922835,0.7048554454954674,-0.00020823802236979994,-0.3015427830193388,0.916666666666372,0.5,1.0,63375.8,63393.0,63374.6,EVENT_MINUTE_FINAL_TRADE,2.6678163333996316,-0.0013333165025135596
2026-08-02 03:45:00+00:00,2026-08-02 03:46:00+00:00,2026-08-02 07:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.897636377483573,0.7037029479414066,0.00010554505356008548,0.33098314068058987,0.9710144927529966,0.3333333333333333,1.0,63486.7,63486.8,63474.6,EVENT_MINUTE_FINAL_TRADE,2.71125188031243,-0.0001543630398177509
2026-08-02 04:00:00+00:00,2026-08-02 04:01:00+00:00,2026-08-02 08:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.946780738284855,0.7048554454954674,0.0003309457958065032,0.5889086557670278,0.9952606635071777,0.4166666666666667,0.0,63475.5,63475.5,63436.7,EVENT_MINUTE_FINAL_TRADE,3.178718247091663,-0.0001244574678419541
2026-08-02 04:15:00+00:00,2026-08-02 04:16:00+00:00,2026-08-02 08:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8827021275661425,0.7069345750514453,-0.00011335779972510007,-0.6302646850598941,1.0,0.5833333333333334,0.0,63508.5,63515.7,63508.5,EVENT_MINUTE_FINAL_TRADE,3.0497571829645223,0.0007243124936031631
2026-08-03 01:00:00+00:00,2026-08-03 01:01:00+00:00,2026-08-03 05:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8036646429524226,0.737284412422549,-0.00041733851844827363,-0.2617944271137711,0.6821705426357478,0.3333333333333333,-1.0,63231.6,63299.0,63219.4,EVENT_MINUTE_FINAL_TRADE,2.420889376252339,0.006604292790313715
2026-08-03 03:45:00+00:00,2026-08-03 03:46:00+00:00,2026-08-03 07:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7963052444911107,0.741725544503269,-0.0004870642401242353,-0.3948254941100958,0.9274924471298622,0.5,0.0,63000.0,63042.4,63000.0,EVENT_MINUTE_FINAL_TRADE,2.549753875284268,0.006176190476190446
2026-08-03 04:45:00+00:00,2026-08-03 04:46:00+00:00,2026-08-03 08:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7960781136924967,0.741725544503269,-9.057841468707029e-05,-0.649690455435169,0.33529411764731565,0.5833333333333334,-1.0,62923.2,62954.8,62912.0,EVENT_MINUTE_FINAL_TRADE,2.780298959737471,0.008047906018765594
2026-08-03 06:00:00+00:00,2026-08-03 06:01:00+00:00,2026-08-03 10:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.8194503367780785,0.7435911140871438,0.0001417111703430063,0.4037349527476175,0.5204678362567924,0.3333333333333333,0.0,62812.7,62812.8,62795.7,EVENT_MINUTE_FINAL_TRADE,2.562557142481274,-4.2984937759338315e-05
2026-08-03 17:45:00+00:00,2026-08-03 17:46:00+00:00,2026-08-03 21:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7877322893227503,0.741725544503269,0.00032567475738787266,0.5866574064753796,0.9952153110045066,0.5,0.0,63888.2,63888.3,63862.4,EVENT_MINUTE_FINAL_TRADE,2.7196599643189243,-0.0038849114546973817
2026-08-03 18:30:00+00:00,2026-08-03 18:31:00+00:00,2026-08-03 22:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7538989409155514,0.7435911140871438,0.0003525308582010833,0.39565397467116226,0.9072580645160225,0.5833333333333334,0.0,63846.7,63849.0,63817.9,EVENT_MINUTE_FINAL_TRADE,2.4507426151498235,-0.005436459519442605
2026-08-03 19:30:00+00:00,2026-08-03 19:31:00+00:00,2026-08-03 23:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9251410197792687,0.741725544503269,0.00038155882417334475,0.6076943443916021,0.9104477611939853,0.5,0.0,63972.6,63974.9,63932.7,EVENT_MINUTE_FINAL_TRADE,3.0528395826702575,-0.007179636281783086
2026-08-04 10:15:00+00:00,2026-08-04 10:16:00+00:00,2026-08-04 14:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8709917884733973,0.7547682103609993,-0.000357704514010293,-0.3103678622795708,0.7206349206348283,0.5,0.0,63437.5,63486.8,63428.8,EVENT_MINUTE_FINAL_TRADE,2.5534244835304385,-0.004722758620689715
2026-08-04 10:30:00+00:00,2026-08-04 10:31:00+00:00,2026-08-04 14:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.7797951898010762,0.7576470639966464,0.0002505546871061082,0.5243902395089028,0.5888888888889428,0.4166666666666667,0.0,63475.1,63475.2,63445.1,EVENT_MINUTE_FINAL_TRADE,2.5947403052733886,0.006443471534507195
2026-08-04 17:00:00+00:00,2026-08-04 17:01:00+00:00,2026-08-04 21:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9835550421292316,0.7633148132539316,0.0005020496450460765,0.49240377301985805,0.7965260545904771,0.5833333333333334,0.0,63970.0,63970.3,63928.8,EVENT_MINUTE_FINAL_TRADE,2.987699669232093,0.005352508988588411
2026-08-04 18:45:00+00:00,2026-08-04 18:46:00+00:00,2026-08-04 22:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8400691774625538,0.7644143832171948,-0.00019294175492978738,-0.10872744063732265,0.41471571906357363,0.5,1.0,64255.7,64280.0,64250.1,EVENT_MINUTE_FINAL_TRADE,2.239662952487008,0.0009228753246792731
2026-08-04 22:00:00+00:00,2026-08-04 22:01:00+00:00,2026-08-05 02:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.840137210741661,0.7644143832171948,-0.00013403843785986247,-0.5007921173853371,0.4236453201969119,0.5833333333333334,0.0,64152.1,64172.3,64152.0,EVENT_MINUTE_FINAL_TRADE,2.6641920917038924,-0.002433279658810905
2026-08-05 02:15:00+00:00,2026-08-05 02:16:00+00:00,2026-08-05 06:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8717521703830745,0.7639878415519781,-0.000502853382542634,-0.6644644795827084,0.8223350253807172,0.5,1.0,64399.9,64437.6,64393.0,EVENT_MINUTE_FINAL_TRADE,2.956623906902398,0.0017779530713557534
2026-08-05 02:45:00+00:00,2026-08-05 02:46:00+00:00,2026-08-05 06:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8329689490685962,0.7633148132539316,-0.000172346867479245,-0.3319506590143957,0.46249999999993935,0.5,1.0,64393.9,64412.1,64381.0,EVENT_MINUTE_FINAL_TRADE,2.4723014410890602,0.0024769426917766735
2026-08-05 18:30:00+00:00,2026-08-05 18:31:00+00:00,2026-08-05 22:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.8582924565071952,0.7630298225531612,-0.00044063897289370324,-0.002841446812737569,0.7539682539681959,0.6666666666666666,0.0,64650.3,64692.8,64641.0,EVENT_MINUTE_FINAL_TRADE,2.1776092270067275,-0.0013472481952907511
2026-08-05 19:45:00+00:00,2026-08-05 19:46:00+00:00,2026-08-05 23:46:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7975528799802771,0.7635685110355751,-0.00011871138025876249,-0.7864854098046714,0.3701923076922455,0.75,0.0,64855.5,64863.2,64842.4,EVENT_MINUTE_FINAL_TRADE,2.878396533152502,0.0036172722436801363
2026-08-06 08:00:00+00:00,2026-08-06 08:01:00+00:00,2026-08-06 12:01:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9318081149783226,0.7805258649834342,0.0003688561908421484,0.6402904205446445,0.995833333333394,0.5,0.0,64818.8,64818.8,64789.3,EVENT_MINUTE_FINAL_TRADE,3.0022478614549755,-0.003759711688584244
2026-08-06 10:30:00+00:00,2026-08-06 10:31:00+00:00,2026-08-06 14:31:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.7770235067019576,0.7730400849644576,-0.00010210143313282849,-0.544132356298023,1.0,0.3333333333333333,-1.0,64635.0,64646.6,64635.0,EVENT_MINUTE_FINAL_TRADE,2.5623519182959225,0.0037858745261855065
2026-08-06 11:15:00+00:00,2026-08-06 11:16:00+00:00,2026-08-06 15:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9477790648627071,0.7777164274767373,0.0005995073815314722,0.7274028680995912,0.7618110236219463,0.75,0.0,64591.7,64599.4,64543.3,EVENT_MINUTE_FINAL_TRADE,3.1781928086685274,0.0037388704740701773
2026-08-06 17:15:00+00:00,2026-08-06 17:16:00+00:00,2026-08-06 21:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,SHORT,240,1,-0.9015073905664943,0.7805258649834342,-0.0003834201697562323,-0.09108821640904496,0.9959839357430306,0.3333333333333333,0.0,64656.2,64685.8,64656.2,EVENT_MINUTE_FINAL_TRADE,2.3044919434503672,0.0028489147212485966
2026-08-06 18:15:00+00:00,2026-08-06 18:16:00+00:00,2026-08-06 22:16:00+00:00,BTCUSDT,QH_10S_IMMEDIATE_CONFIRMATION_4H,LONG,240,1,0.9181626073782894,0.7856289419294876,0.00028365232594906864,0.6029183276229215,0.9945652173913838,0.6666666666666666,0.0,64533.9,64533.9,64511.5,EVENT_MINUTE_FINAL_TRADE,2.9064770747172526,-0.002031490425962179
2025-04-22 22:30:00+00:00,2025-04-22 22:31:00+00:00,2025-04-23 06:31:00+00:00,BTCUSDT,QH_10S_SHORT_REVERSAL_MEDIUM_DELIVERY_8H,LONG,480,2,0.694058600803902,0.668051636293079,-0.0005242421632792871,-0.3385380293074066,0.2638136511375707,0.6666666666666666,1.0,92847.3,93016.6,92832.0,EVENT_MINUTE_FINAL_TRADE,3.4451118110175276,0.008657225358195797
2025-07-08 11:15:00+00:00,2025-07-08 11:16:00+00:00,2025-07-08 19:16:00+00:00,BTCUSDT,QH_10S_SHORT_REVERSAL_MEDIUM_DELIVERY_8H,LONG,480,2,0.7065744489474284,0.6940054241042741,-0.0004022038567493835,-0.7583728473542647,1.0,0.8333333333333334,1.0,108856.2,108900.0,108856.2,EVENT_MINUTE_FINAL_TRADE,3.8311672767520606,0.0009590634249587726
