client_order_id,trader_id,strategy_id,instrument_id,side,type,quantity,status,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,init_id,ts_init,ts_last,commissions,venue_order_id,emulation_trigger,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,account_id,slippage,position_id,liquidity_side,last_trade_id,avg_px,trigger_price,trigger_type,expire_time_ns,display_qty,trigger_instrument_id,price,is_post_only
O-20231020-023440-001-140737083279224-39,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,17.810,CANCELED,GTC,True,False,0.000,011050d8-917a-4f24-83fb-5bb14cc2226b,1697769280000000000,1697769280000000000,,BINANCE-1-39,NO_TRIGGER,OUO,OL-20231020-023440-001-140737083279224-11,['O-20231020-023440-001-140737083279224-38'],O-20231020-023440-001-140737083279224-37,,,,"['quote-resiliency-btcusdt-000038', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-023440-001-140737083279224-11,MAKER,,,,,,,,28436.8,False
O-20231020-023450-001-140737083279224-40,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,17.810,FILLED,GTC,True,False,17.810,00a0abfb-97f2-45bd-b58e-77b90e3d1a3f,1697769290000000000,1697769290000000000,['308.66404140 USDT'],BINANCE-1-40,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-023440-001-140737083279224-11,TAKER,T-f0ab746050ca9459-108914,28884.9,,,,,,,
O-20231020-024600-001-140737083279224-41,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,8.592,FILLED,GTC,False,False,8.592,ab128284-8e71-44cb-b354-10bfb3403b16,1697769960000000000,1697769960000000000,['149.49976896 USDT'],BINANCE-1-41,NO_TRIGGER,OTO,OL-20231020-024600-001-140737083279224-12,"['O-20231020-024600-001-140737083279224-42', 'O-20231020-024600-001-140737083279224-43']",,,,,"['quote-resiliency-btcusdt-000039', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231020-024600-001-140737083279224-12,TAKER,T-0dd5717f5995c59b-109126,28999.8,,,,,,,
O-20231020-024600-001-140737083279224-42,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,8.592,CANCELED,GTC,True,False,0.000,226c86e2-4854-4b56-8cb3-c066d1dc8c45,1697769960000000000,1697769960000000000,,BINANCE-1-42,NO_TRIGGER,OUO,OL-20231020-024600-001-140737083279224-12,['O-20231020-024600-001-140737083279224-43'],O-20231020-024600-001-140737083279224-41,,,,"['quote-resiliency-btcusdt-000039', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-024600-001-140737083279224-12,NO_LIQUIDITY_SIDE,,,29201.4,DEFAULT,,,,,
O-20231020-024600-001-140737083279224-43,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,8.592,CANCELED,GTC,True,False,0.000,433af79a-fe07-420d-9bd3-b7fab883c821,1697769960000000000,1697769960000000000,,BINANCE-1-43,NO_TRIGGER,OUO,OL-20231020-024600-001-140737083279224-12,['O-20231020-024600-001-140737083279224-42'],O-20231020-024600-001-140737083279224-41,,,,"['quote-resiliency-btcusdt-000039', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-024600-001-140737083279224-12,MAKER,,,,,,,,28436.8,False
O-20231020-024610-001-140737083279224-44,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,8.592,FILLED,GTC,True,False,8.592,13a6bebe-09e1-424e-ae4e-5406d2cd5efc,1697769970000000000,1697769970000000000,['149.48894304 USDT'],BINANCE-1-44,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-024600-001-140737083279224-12,TAKER,T-47ef39036185c448-109131,28997.7,,,,,,,
O-20231020-074900-001-140737083279224-45,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,16.848,FILLED,GTC,False,False,16.848,474ead3a-088c-4237-89d6-513b58016d46,1697788140000000000,1697788140000000000,['296.41124448 USDT'],BINANCE-1-45,NO_TRIGGER,OTO,OL-20231020-074900-001-140737083279224-13,"['O-20231020-074900-001-140737083279224-46', 'O-20231020-074900-001-140737083279224-47']",,,,,"['quote-resiliency-btcusdt-000040', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231020-074900-001-140737083279224-13,TAKER,T-c116a3887b4a442e-114163,29322.1,,,,,,,
O-20231020-074900-001-140737083279224-46,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,16.848,FILLED,GTC,True,False,16.848,cde40941-6e1f-4d96-b103-54a809fe3da3,1697788140000000000,1697789850000000000,['298.12670784 USDT'],BINANCE-1-46,NO_TRIGGER,OUO,OL-20231020-074900-001-140737083279224-13,['O-20231020-074900-001-140737083279224-47'],O-20231020-074900-001-140737083279224-45,,,,"['quote-resiliency-btcusdt-000040', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,85.0,P-20231020-074900-001-140737083279224-13,TAKER,T-45e06f768d103fc8-114679,29491.8,29406.8,DEFAULT,,,,,
O-20231020-074900-001-140737083279224-47,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,16.848,CANCELED,GTC,True,False,0.000,f9402622-0293-4589-918e-1cb67f2ebc62,1697788140000000000,1697789850000000000,,BINANCE-1-47,NO_TRIGGER,OUO,OL-20231020-074900-001-140737083279224-13,['O-20231020-074900-001-140737083279224-46'],O-20231020-074900-001-140737083279224-45,,,,"['quote-resiliency-btcusdt-000040', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-074900-001-140737083279224-13,MAKER,,,,,,,,28560.0,False
O-20231020-081830-001-140737083279224-48,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,12.598,FILLED,GTC,False,False,12.598,26e6e012-a2d5-4f75-ba33-8ad155bc6845,1697789910000000000,1697789910000000000,['222.08056752 USDT'],BINANCE-1-48,NO_TRIGGER,OTO,OL-20231020-081830-001-140737083279224-14,"['O-20231020-081830-001-140737083279224-49', 'O-20231020-081830-001-140737083279224-50']",,,,,"['quote-resiliency-btcusdt-000041', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231020-081830-001-140737083279224-14,TAKER,T-79d9220d4176cf0b-114701,29380.4,,,,,,,
O-20231020-081830-001-140737083279224-49,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,12.598,CANCELED,GTC,True,False,0.000,eb77432c-f9c7-497f-89a5-22f211ac4a93,1697789910000000000,1697789910000000000,,BINANCE-1-49,NO_TRIGGER,OUO,OL-20231020-081830-001-140737083279224-14,['O-20231020-081830-001-140737083279224-50'],O-20231020-081830-001-140737083279224-48,,,,"['quote-resiliency-btcusdt-000041', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-081830-001-140737083279224-14,NO_LIQUIDITY_SIDE,,,29493.3,DEFAULT,,,,,
O-20231020-081830-001-140737083279224-50,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,12.598,CANCELED,GTC,True,False,0.000,b07c02dc-5787-4ddc-8d02-6e7671ee134c,1697789910000000000,1697789910000000000,,BINANCE-1-50,NO_TRIGGER,OUO,OL-20231020-081830-001-140737083279224-14,['O-20231020-081830-001-140737083279224-49'],O-20231020-081830-001-140737083279224-48,,,,"['quote-resiliency-btcusdt-000041', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-081830-001-140737083279224-14,MAKER,,,,,,,,29110.0,False
O-20231020-081840-001-140737083279224-51,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,12.598,FILLED,GTC,True,False,12.598,d7a14720-de83-4685-b89c-f4a9fde221ae,1697789920000000000,1697789920000000000,['222.22645236 USDT'],BINANCE-1-51,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-081830-001-140737083279224-14,TAKER,T-97dc58dd02338d31-114705,29399.7,,,,,,,
O-20231020-171010-001-140737083279224-52,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,17.571,FILLED,GTC,False,False,17.571,e66ca873-c263-4e82-8581-7c9c96891451,1697821810000000000,1697821810000000000,['309.68676648 USDT'],BINANCE-1-52,NO_TRIGGER,OTO,OL-20231020-171010-001-140737083279224-15,"['O-20231020-171010-001-140737083279224-53', 'O-20231020-171010-001-140737083279224-54']",,,,,"['quote-resiliency-btcusdt-000042', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'LONG', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231020-171010-001-140737083279224-15,TAKER,T-6c90d1e7a39a3d72-124191,29374.8,,,,,,,
O-20231020-171010-001-140737083279224-53,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,STOP_MARKET,17.571,CANCELED,GTC,True,False,0.000,94412f39-127c-4331-998b-a8f0a25d8bae,1697821810000000000,1697836210000000000,,BINANCE-1-53,NO_TRIGGER,OUO,OL-20231020-171010-001-140737083279224-15,['O-20231020-171010-001-140737083279224-54'],O-20231020-171010-001-140737083279224-52,,,,"['quote-resiliency-btcusdt-000042', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231020-171010-001-140737083279224-15,NO_LIQUIDITY_SIDE,,,29302.6,DEFAULT,,,,,
O-20231020-171010-001-140737083279224-54,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,LIMIT,17.571,CANCELED,GTC,True,False,0.000,803df17b-8784-470e-be3b-4905d79c50ed,1697821810000000000,1697836210000000000,,BINANCE-1-54,NO_TRIGGER,OUO,OL-20231020-171010-001-140737083279224-15,['O-20231020-171010-001-140737083279224-53'],O-20231020-171010-001-140737083279224-52,,,,"['quote-resiliency-btcusdt-000042', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231020-171010-001-140737083279224-15,MAKER,,,,,,,,29900.0,False
O-20231020-211010-001-140737083279224-55,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,17.571,FILLED,GTC,True,False,17.571,9bb9fde2-c3df-49d7-bd96-1c4486a7f112,1697836210000000000,1697836210000000000,['312.09258780 USDT'],BINANCE-1-55,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231020-171010-001-140737083279224-15,TAKER,T-3cd6e12844f95049-127669,29603,,,,,,,
O-20231021-144700-001-140737083279224-56,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,23.510,FILLED,GTC,False,False,23.510,7542dcb2-18f3-4482-929e-9fa2453856fc,1697899620000000000,1697899620000000000,['420.77915880 USDT'],BINANCE-1-56,NO_TRIGGER,OTO,OL-20231021-144700-001-140737083279224-16,"['O-20231021-144700-001-140737083279224-57', 'O-20231021-144700-001-140737083279224-58']",,,,,"['quote-resiliency-btcusdt-000046', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231021-144700-001-140737083279224-16,TAKER,T-87a88413b05648de-142241,29829.8,,,,,,,
O-20231021-144700-001-140737083279224-57,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,23.510,CANCELED,GTC,True,False,0.000,a2e40e56-f81c-4a2b-8b92-360269138845,1697899620000000000,1697899620000000000,,BINANCE-1-57,NO_TRIGGER,OUO,OL-20231021-144700-001-140737083279224-16,['O-20231021-144700-001-140737083279224-58'],O-20231021-144700-001-140737083279224-56,,,,"['quote-resiliency-btcusdt-000046', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231021-144700-001-140737083279224-16,NO_LIQUIDITY_SIDE,,,29880.3,DEFAULT,,,,,
O-20231021-144700-001-140737083279224-58,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,23.510,CANCELED,GTC,True,False,0.000,b918c35a-e990-4ed4-a4a2-7727468f68c5,1697899620000000000,1697899620000000000,,BINANCE-1-58,NO_TRIGGER,OUO,OL-20231021-144700-001-140737083279224-16,['O-20231021-144700-001-140737083279224-57'],O-20231021-144700-001-140737083279224-56,,,,"['quote-resiliency-btcusdt-000046', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231021-144700-001-140737083279224-16,MAKER,,,,,,,,29614.1,False
O-20231021-144710-001-140737083279224-59,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,23.510,FILLED,GTC,True,False,23.510,24c8fe05-ce6d-4342-8889-5fbe49f6d519,1697899630000000000,1697899630000000000,['420.98651700 USDT'],BINANCE-1-59,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231021-144700-001-140737083279224-16,TAKER,T-0fc3b1b894f94ea4-142244,29844.499999999996,,,,,,,
O-20231021-144830-001-140737083279224-60,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,SELL,MARKET,17.888,FILLED,GTC,False,False,17.888,85816b0c-3a83-493b-b8fe-e364229072fe,1697899710000000000,1697899710000000000,['320.30968320 USDT'],BINANCE-1-60,NO_TRIGGER,OTO,OL-20231021-144830-001-140737083279224-17,"['O-20231021-144830-001-140737083279224-61', 'O-20231021-144830-001-140737083279224-62']",,,,,"['quote-resiliency-btcusdt-000047', 'QUOTE_REPLENISHED_FAILED_AUCTION_REVERSAL', 'SHORT', 'COMPLETED_TEN_SECOND_MARKET_ENTRY', 'QUOTE_RESILIENCY_NATIVE_EXECUTION_LABELS_V2_CAUSAL_FILL_EXIT']",BINANCE-001,,P-20231021-144830-001-140737083279224-17,TAKER,T-7c37d72d140bd0f2-142273,29844,,,,,,,
O-20231021-144830-001-140737083279224-61,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,STOP_MARKET,17.888,CANCELED,GTC,True,False,0.000,7190403a-d242-4dfb-9e2f-fe3bbc03e8be,1697899710000000000,1697899710000000000,,BINANCE-1-61,NO_TRIGGER,OUO,OL-20231021-144830-001-140737083279224-17,['O-20231021-144830-001-140737083279224-62'],O-20231021-144830-001-140737083279224-60,,,,"['quote-resiliency-btcusdt-000047', 'FULL_SWEEP_RESPONSE_EXTREME', 'STRUCTURAL_INVALIDATION']",BINANCE-001,,P-20231021-144830-001-140737083279224-17,NO_LIQUIDITY_SIDE,,,29911.1,DEFAULT,,,,,
O-20231021-144830-001-140737083279224-62,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,LIMIT,17.888,CANCELED,GTC,True,False,0.000,9679b20c-e897-41bb-9867-d57f48e81425,1697899710000000000,1697899710000000000,,BINANCE-1-62,NO_TRIGGER,OUO,OL-20231021-144830-001-140737083279224-17,['O-20231021-144830-001-140737083279224-61'],O-20231021-144830-001-140737083279224-60,,,,"['quote-resiliency-btcusdt-000047', 'ACTIVE_COMPLETED_EXTERNAL_TARGET', 'FOUR_HOUR']",BINANCE-001,,P-20231021-144830-001-140737083279224-17,MAKER,,,,,,,,29614.1,False
O-20231021-144840-001-140737083279224-63,TRADER-001,DataActor-140737083279224,BTCUSDT-PERP.BINANCE,BUY,MARKET,17.888,FILLED,GTC,True,False,17.888,62dd83d9-1f59-45a5-88e2-3777e2d3487d,1697899720000000000,1697899720000000000,['320.20235520 USDT'],BINANCE-1-63,NO_TRIGGER,NO_CONTINGENCY,,,,,,,,BINANCE-001,,P-20231021-144830-001-140737083279224-17,TAKER,T-f2a11746630d7c8c-142277,29834,,,,,,,
